"sci_name","comm_name","year","catch_mt","value_usd","name_label"
"Haemulon sciurus","Bluestriped grunt",1962,109.2923171882,10.3301189962511,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1963,110.6878511465,11.5007351559813,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1964,112.0172085453,12.0227425832745,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1965,113.2803893844,12.283066593047,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1966,114.4941648014,15.3693589251584,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1967,115.643860051,16.2372009821282,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1968,121.1382735673,20.5438891175445,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1969,117.7510100479,26.6378802991627,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1970,118.7084647952,31.5332999215038,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1971,118.7993874195,44.0107338622366,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1972,114.4375465405,70.6887844140365,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1973,114.418495034,154.308003054604,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1974,117.0668894951,231.568244761203,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1975,118.260503388,352.26636990289,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1976,122.3530251662,374.370146418526,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1977,129.6660377745,579.337394153499,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1978,126.5517166486,854.354676980157,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1979,122.7340557464,1432.92153069059,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1980,125.0531761678,2392.36647852926,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1981,123.091472463,3250.26553208498,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1982,126.5380829904,3451.19446464212,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1983,130.8545387737,4320.43384860494,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1984,124.5974144658,5364.61927660171,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1985,124.883221634,5401.80011013645,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1986,128.5674496306,6588.77418694647,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1987,130.2039356842,8544.15602195438,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1988,128.5932272795,10149.0545970567,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1989,124.8699416606,12319.7415992887,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1990,124.3181534213,12475.5232055307,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1991,121.609447882,13143.9305186455,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1992,118.5928527081,20007.8053510254,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1993,115.5367961478,23342.7323966287,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1994,112.3670758749,23008.2967717205,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1995,111.8974183036,20771.5918022105,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1996,118.0179396989,28770.1101163082,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1997,105.1815240609,28636.1357745532,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1998,101.7849100661,31060.1788013656,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1999,98.2862949942,33173.2731558695,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2000,89.6697427112,40668.5410964259,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2001,83.8819237998,48009.3014262366,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2002,80.0254278345,45893.5104103277,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2003,74.6807043178,45111.4505489482,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2004,69.3459927924,47919.9788113052,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2005,64.5678719397,50590.9744662624,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2006,59.7727537999,54408.8353315339,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2007,55.006518268,44198.0318287063,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2008,48.5030963036,50678.993561319,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2009,46.3712062032,44038.7757040905,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2010,44.681257931,45891.393235617,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2011,42.790616373,79411.7502706857,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2012,40.852496463,61738.0490262218,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2013,38.8718555397,67449.1470450223,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2014,36.8540934313,68811.4979740404,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2015,34.823482106,61278.1720029539,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2016,32.7300175734,68630.7128209141,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2017,30.6362587282,76037.2872708501,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2018,28.5303427128,60279.7742362579,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",2019,26.1743337499,55301.9269733231,"Bluestriped grunt
(Haemulon sciurus)"
"Lachnolaimus maximus","Hogfish",1950,21.8061602957,0.890194146512225,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1951,22.2068956933,1.35810869660306,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1952,22.5945726141,1.29101935466396,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1953,22.9691910583,1.27163190887467,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1954,24.3769048721,1.37552987170548,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1955,23.6792525168,1.32063642985974,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1956,25.0608493773,1.63011379765305,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1957,24.3370800688,1.64851210428487,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1958,25.692559976,1.94369955936492,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1959,24.9426737142,2.07749105743094,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1960,25.225882822,2.10174505566412,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1961,25.0638047611,2.22975710283146,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1962,25.9337276793,2.45121065996558,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1963,26.2648707878,2.72898353078149,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1964,26.5803110095,2.85284949697479,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1965,26.8800483445,2.91462119467072,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1966,27.1680623783,3.64696054787535,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1967,27.4408709734,3.8528888340822,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1968,28.7446279763,4.87481315755909,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1969,27.9408718482,6.32084259357432,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1970,28.1680641278,7.48246568500646,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1971,28.1896389525,10.4432078696454,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1972,27.1546275587,16.7735823719531,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1973,27.1501068697,36.6153983456255,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1974,27.7785384237,54.9483070111948,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1975,28.0617683749,83.5884931593437,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1976,29.032873646,88.8334484827324,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1977,30.7681619296,137.469664849079,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1978,30.029171687,202.727896199959,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1979,29.1232875338,340.014721243546,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1980,29.673586393,567.679251017672,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1981,29.2080981411,771.248184348771,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1982,30.025936587,818.926158006025,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1983,31.0501786537,1025.18601278648,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1984,29.5654397257,1272.95842015326,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1985,29.6332582647,1281.78097636387,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1986,30.5074804244,1563.43538046468,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1987,30.8957985125,2027.42353007011,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1988,30.5135971445,2408.24629666962,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1989,29.6301070896,2923.32372426272,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1990,29.4991745016,2960.28879058824,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1991,28.8564318678,3118.89365580816,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1992,28.1406307962,4747.60704854881,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1993,27.4154660211,5538.94437267423,"Hogfish
(Lachnolaimus maximus)"
"Lachnolaimus maximus","Hogfish",1994,26.6633302399,5459.58689681701,"Hogfish
(Lachnolaimus maximus)"
