"sci_name","comm_name","year","gear_type","catch_mt","value_usd","name_label"
"Mycteroperca bonaci","Black grouper",2009,"subsistence fishing gear",2.5291515481,9955.03387504792,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2010,"small scale pole lines",1.4508460188,5485.88673603838,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2010,"subsistence fishing gear",2.5261867299,9551.92632031737,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2011,"small scale pole lines",1.4766069244,6482.83365992278,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2011,"subsistence fishing gear",2.5017551342,10983.6017456733,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2012,"small scale pole lines",1.5030545431,6411.05436554195,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2012,"subsistence fishing gear",2.4708248999,10538.93408878,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2013,"small scale pole lines",1.5302092778,9473.62576180889,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2013,"subsistence fishing gear",2.433054887,15063.2020027762,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2014,"small scale pole lines",1.558094189,11558.6279468346,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2014,"subsistence fishing gear",2.3880965082,17715.9501876683,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2015,"small scale pole lines",1.5888375168,11581.255848582,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2015,"subsistence fishing gear",2.3355678299,17024.2761152135,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2016,"small scale pole lines",1.6161325067,13231.8630116136,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2016,"subsistence fishing gear",2.2750899193,18626.9863557798,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2017,"small scale pole lines",1.6463281392,13913.2742877459,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2017,"subsistence fishing gear",2.2062501524,18645.227999139,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2018,"small scale pole lines",1.6773277323,5449.52378586606,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2018,"subsistence fishing gear",2.1286263285,6915.76224801292,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2019,"small scale pole lines",1.7098816142,5816.42868804789,"Black grouper
(Mycteroperca bonaci)"
"Mycteroperca bonaci","Black grouper",2019,"subsistence fishing gear",2.0062187178,6824.46551149856,"Black grouper
(Mycteroperca bonaci)"
"Ocyurus chrysurus","Yellowtail snapper",1950,"small scale gillnets",272.1560460764,478204.728582421,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1950,"subsistence fishing gear",295.1293859878,518571.12843032,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1951,"small scale gillnets",278.5255310297,483095.237873311,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1951,"subsistence fishing gear",299.184998806,518928.543577093,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1952,"small scale gillnets",284.8514885005,572624.160634089,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1952,"subsistence fishing gear",302.9444239318,608995.576557807,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1953,"small scale gillnets",291.1339184887,510081.091345474,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1953,"subsistence fishing gear",306.4076613652,536841.447802086,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1954,"small scale gillnets",324.588425602,570161.288755174,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1954,"subsistence fishing gear",309.5747111062,543788.694630651,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1955,"small scale gillnets",303.5681960174,584014.01023621,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1955,"subsistence fishing gear",312.4455731548,601092.586616754,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1956,"small scale gillnets",336.9356481655,678895.901072378,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1956,"subsistence fishing gear",315.020247511,634738.282976049,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1957,"small scale gillnets",315.8283636158,586489.829968669,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1957,"subsistence fishing gear",317.2987341747,589220.29207549,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1958,"small scale gillnets",349.1087607988,592407.579680295,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1958,"subsistence fishing gear",319.2810331461,541792.487966062,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1959,"other industrial",4.1514083403,11825.6975152644,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1959,"small scale gillnets",327.9144212839,548002.074421674,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1959,"subsistence fishing gear",320.9671444251,536391.965554517,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1960,"small scale gillnets",333.8921588941,571546.198523667,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1960,"subsistence fishing gear",322.3570680117,551800.789211468,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1961,"other industrial",0.199040126,543.339353856043,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1961,"small scale gillnets",326.2185667179,522431.700226742,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1961,"subsistence fishing gear",325.8142130209,521784.136871994,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1962,"small scale gillnets",346.234021402,561212.110226545,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1962,"subsistence fishing gear",328.4297301283,532353.06328383,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1963,"small scale gillnets",352.5948741287,527444.204045042,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1963,"subsistence fishing gear",330.6835376076,494667.189122419,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1964,"small scale gillnets",358.908927202,616177.358582912,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1964,"subsistence fishing gear",332.5756354588,570968.178985159,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1965,"other industrial",4.2623369829,12275.2501670557,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1965,"small scale gillnets",365.1761806218,616986.337379081,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1965,"subsistence fishing gear",334.106023682,564491.505160109,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1966,"other industrial",11.3810317356,35567.5425364362,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1966,"small scale gillnets",372.2156890892,682428.805336965,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1966,"subsistence fishing gear",334.5591761576,613388.488428339,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1967,"other industrial",33.4333115248,111750.917017481,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1967,"small scale gillnets",379.2031472102,743590.827458977,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1967,"subsistence fishing gear",334.6688107706,656262.111104349,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1968,"other industrial",5.8841430493,20850.5961669856,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1968,"small scale gillnets",413.3541595926,859306.254919081,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1968,"subsistence fishing gear",334.434927521,695244.062296213,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1969,"other industrial",4.1323752712,16690.75907754,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1969,"small scale gillnets",393.0219124135,931286.644647003,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1969,"subsistence fishing gear",333.8575264089,791093.437132338,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1970,"other industrial",2.7099997251,9996.83409637371,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1970,"small scale gillnets",399.8532194957,865333.948053922,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1970,"subsistence fishing gear",332.9366074342,720517.767310039,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1971,"other industrial",2.7698892217,11898.8016661269,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1971,"small scale gillnets",400.605536638,952905.968201419,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1971,"subsistence fishing gear",332.7455575464,791489.87889551,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1972,"other industrial",3.4586184336,16889.5579770138,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1972,"small scale gillnets",374.1975038885,1068985.35145616,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1972,"subsistence fishing gear",332.2278556535,949088.936587424,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1973,"other industrial",7.1867396023,36019.1729436241,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1973,"small scale gillnets",374.9242524397,1224920.27408537,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1973,"subsistence fishing gear",331.3835017556,1082667.67795465,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1974,"other industrial",1.0031490694,4704.96029764681,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1974,"small scale gillnets",392.4438525405,1229442.99946885,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1974,"subsistence fishing gear",330.2124958526,1034485.41424461,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1975,"other industrial",1.0330938178,4852.36347683973,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1975,"small scale gillnets",401.3097138828,1320807.38533905,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1975,"subsistence fishing gear",328.7148379446,1081880.08066649,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1976,"other industrial",5.2083454798,25237.9937459281,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1976,"small scale gillnets",428.3972460166,1327241.92652711,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1976,"subsistence fishing gear",326.8905280316,1012758.17765471,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1977,"other industrial",0.6090167925,2858.52562698269,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1977,"small scale gillnets",475.6915871604,1730724.87507971,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1977,"subsistence fishing gear",324.7395661135,1181511.00453599,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1978,"small scale gillnets",458.9444318744,1480645.14927979,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1978,"subsistence fishing gear",322.2619521904,1039680.54337077,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1979,"other industrial",0.8293114575,4213.17428056,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1979,"small scale gillnets",438.1821974975,1501664.85083645,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1979,"subsistence fishing gear",319.4576862622,1094792.03292433,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1980,"small scale gillnets",455.6290941196,1503599.24767849,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1980,"subsistence fishing gear",316.326768329,1043894.46815105,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1981,"small scale gillnets",441.4125569155,1451160.99594942,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1981,"subsistence fishing gear",318.4336676842,1046863.10142486,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1982,"other industrial",0.3395225332,1179.56090419404,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1982,"small scale gillnets",461.1935265208,1193960.39993974,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1982,"subsistence fishing gear",319.928696688,828247.086492073,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1983,"other industrial",2.0492286543,7303.82577552491,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1983,"small scale gillnets",486.9559393687,1270400.84589329,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1983,"subsistence fishing gear",320.8118553405,836953.858547281,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1984,"other industrial",3.6893911667,15567.0813859408,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1984,"small scale gillnets",448.0592923233,1415033.52539861,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1984,"subsistence fishing gear",321.0831436416,1014025.19817715,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1985,"other industrial",2.6214095132,7199.5060796645,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1985,"small scale gillnets",450.164167979,1586400.13583785,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1985,"subsistence fishing gear",320.7425615914,1130312.18269098,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1986,"other industrial",1.6990617216,5363.50725881901,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1986,"small scale gillnets",473.8594365787,1754927.99846159,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1986,"subsistence fishing gear",319.7901091898,1184335.63400206,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1987,"other industrial",5.2428190262,16110.284574319,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1987,"small scale gillnets",485.5258218426,2001302.9653016,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1987,"subsistence fishing gear",318.2257864369,1311704.09766206,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1988,"other industrial",4.5631943377,14372.1225790083,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1988,"small scale gillnets",477.7590783993,2174741.17002855,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1988,"subsistence fishing gear",316.0495933326,1438645.73896563,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1989,"other industrial",7.4273269539,24075.7673401857,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1989,"small scale gillnets",457.5632221406,2281403.81970785,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1989,"subsistence fishing gear",313.261529877,1561917.60230548,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1990,"other industrial",1.2136155154,3494.07928059675,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1990,"small scale gillnets",457.5569556477,1887951.83544434,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1990,"subsistence fishing gear",309.8615960701,1278537.59365577,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1991,"other industrial",2.3227955249,6681.51820250446,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1991,"small scale gillnets",463.0168683385,2043767.56925141,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1991,"subsistence fishing gear",287.6807876393,1269829.90097896,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1992,"small scale gillnets",434.8896502174,1462846.14445001,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1992,"subsistence fishing gear",297.1865008889,999651.582397083,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1993,"small scale gillnets",420.55766694,1379830.35957724,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1993,"subsistence fishing gear",292.653383335,960182.288666597,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1994,"small scale gillnets",397.4017518615,1245917.28156272,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1994,"subsistence fishing gear",296.2425491159,928767.197801217,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1995,"small scale gillnets",391.781278138,1147646.07339356,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1995,"subsistence fishing gear",298.9638168641,875755.605631418,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1996,"small scale gillnets",427.7100145408,1411205.2412167,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1996,"subsistence fishing gear",300.8171865795,992529.461356543,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1997,"small scale gillnets",359.9046600027,1185353.19581221,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1997,"subsistence fishing gear",289.383079888,953088.961272683,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1998,"small scale gillnets",353.21692187,1129446.7825884,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1998,"subsistence fishing gear",275.1034490493,879671.063783353,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1999,"small scale gillnets",337.395505972,999342.88319038,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",1999,"subsistence fishing gear",269.3278412009,797731.020671711,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2000,"small scale gillnets",283.6770104342,822953.531840774,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2000,"subsistence fishing gear",269.8561799368,782858.984688877,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2001,"small scale gillnets",253.4365069775,775182.949217462,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2001,"subsistence fishing gear",260.9948293365,798301.491558802,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2002,"small scale gillnets",236.1643740781,640684.42632714,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2002,"subsistence fishing gear",251.2052838196,681488.534342057,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2003,"small scale gillnets",210.8598985861,638190.255939802,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2003,"subsistence fishing gear",240.5808050376,728143.789173092,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2004,"small scale gillnets",186.640619802,513250.132737094,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2004,"subsistence fishing gear",229.2156334235,630328.7805453,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2005,"small scale gillnets",166.6874734529,436126.106166302,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2005,"subsistence fishing gear",217.204988192,568301.647255263,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2006,"small scale gillnets",147.4656138616,500304.966026309,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2006,"subsistence fishing gear",204.6450673394,694297.068866686,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2007,"small scale gillnets",129.1781281722,329315.610643363,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2007,"subsistence fishing gear",191.6330476434,488532.811220099,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2008,"small scale gillnets",101.5664934313,287670.435739182,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2008,"subsistence fishing gear",178.2670846635,504912.281507479,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2009,"small scale hand lines",95.4284250865,269338.236676614,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2009,"subsistence fishing gear",168.9714290363,476906.819997694,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2010,"small scale hand lines",91.7514815551,262224.725018321,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2010,"subsistence fishing gear",159.7560127951,456580.927252118,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2011,"small scale hand lines",88.1473667919,278012.435974284,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2011,"subsistence fishing gear",149.3445031232,471025.177764994,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2012,"small scale hand lines",84.4370608206,205650.645062795,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2012,"subsistence fishing gear",138.803474109,338062.738210565,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2013,"small scale hand lines",80.6159777619,270461.954332915,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2013,"subsistence fishing gear",128.1805707984,430038.419778619,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2014,"small scale hand lines",76.6794592406,285407.099669782,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2014,"subsistence fishing gear",117.5268800563,437444.477338807,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2015,"small scale hand lines",72.7189618199,254223.92946439,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2015,"subsistence fishing gear",106.8958065532,373705.44497782,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2016,"small scale hand lines",68.4397003158,290261.227844025,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2016,"subsistence fishing gear",96.3451150346,408611.540636195,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2017,"small scale hand lines",64.1259233291,277315.177224991,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2017,"subsistence fishing gear",85.9353762744,371631.048166398,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2018,"small scale hand lines",59.6752207376,100735.490013274,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2018,"subsistence fishing gear",75.7313216596,127839.188568322,"Yellowtail snapper
(Ocyurus chrysurus)"
"Ocyurus chrysurus","Yellowtail snapper",2019,"small scale hand lines",55.1054154504,97394.0645030649,"Yellowtail snapper
(Ocyurus chrysurus)"
